intersection_key,Latitude,Longitude,rank_SW,rank_SA,rank_delta_SA_minus_SW
LUBBOCK|LUBBOCK|33.5506|-101.8964||MEMPHIS AVENUE,33.5506,-101.8964,4152.0,5316.0,1164.0
LUBBOCK|LUBBOCK|33.5506|-101.9343|48TH STREET|ELKHART AVENUE,33.5506,-101.9343,4152.0,4032.0,-120.0
LUBBOCK|LUBBOCK|33.5513|-101.9433||US0062,33.5513,-101.9433,1312.0,5934.0,4622.0
LUBBOCK|LUBBOCK|33.5514|-101.9387||SL0289,33.5514,-101.9387,2031.5,5812.0,3780.5
LUBBOCK|LUBBOCK|33.5515|-101.8618||47TH STREET,33.5515,-101.8618,4152.0,1401.0,-2751.0
LUBBOCK|LUBBOCK|33.5515|-101.9051||QUAKER AVENUE,33.5515,-101.9051,4152.0,3689.0,-463.0
LUBBOCK|LUBBOCK|33.5516|-101.8878|47TH STREET|INDIANA AVENUE,33.5516,-101.8878,4152.0,5268.0,1116.0
LUBBOCK|LUBBOCK|33.5516|-101.9051|47TH STREET|QUAKER AVENUE,33.5516,-101.9051,4152.0,5027.0,875.0
LUBBOCK|LUBBOCK|33.5516|-101.9224|47TH STREET|SLIDE ROAD,33.5516,-101.9224,2031.5,421.0,-1610.5
LUBBOCK|LUBBOCK|33.5516|-101.9425||US0062,33.5516,-101.9425,390.5,5849.0,5458.5
LUBBOCK|LUBBOCK|33.5517|-101.8450||IH0027,33.5517,-101.845,4152.0,5944.0,1792.0
LUBBOCK|LUBBOCK|33.5517|-101.9051||QUAKER AVENUE,33.5517,-101.9051,4152.0,4555.0,403.0
LUBBOCK|LUBBOCK|33.5517|-101.9388||SL0289,33.5517,-101.9388,4152.0,6098.0,1946.0
LUBBOCK|LUBBOCK|33.5518|-101.9422||US0062,33.5518,-101.9422,4152.0,5904.0,1752.0
LUBBOCK|LUBBOCK|33.5519|-101.9389||SL0289,33.5519,-101.9389,2031.5,5814.0,3782.5
LUBBOCK|LUBBOCK|33.5519|-101.9419||US0062,33.5519,-101.9419,4152.0,5859.0,1707.0
LUBBOCK|LUBBOCK|33.5520|-101.9415||US0062,33.552,-101.9415,4152.0,5834.0,1682.0
LUBBOCK|LUBBOCK|33.5521|-101.8488|46TH PL|AVENUE L,33.5521,-101.8488,4152.0,1674.0,-2478.0
LUBBOCK|LUBBOCK|33.5521|-101.8488||AVENUE L,33.5521,-101.8488,4152.0,5096.0,944.0
LUBBOCK|LUBBOCK|33.5521|-101.8779||DETROIT AVENUE,33.5521,-101.8779,4152.0,2987.0,-1165.0
LUBBOCK|LUBBOCK|33.5523|-101.8401||AVENUE D,33.5523,-101.8401,4152.0,2633.0,-1519.0
LUBBOCK|LUBBOCK|33.5523|-101.8706|46TH STREET|UNIVERSITY AVENUE,33.5523,-101.8706,4152.0,2738.0,-1414.0
LUBBOCK|LUBBOCK|33.5523|-101.8834||GARY AVENUE,33.5523,-101.8834,4152.0,2402.0,-1750.0
LUBBOCK|LUBBOCK|33.5523|-101.9570||MILWAUKEE AVENUE,33.5523,-101.957,4152.0,4528.0,376.0
LUBBOCK|LUBBOCK|33.5524|-101.8401|46TH STREET|AVENUE D,33.5524,-101.8401,4152.0,3197.0,-955.0
LUBBOCK|LUBBOCK|33.5524|-101.8554|IH0027|US0084,33.5524,-101.8554,390.5,3206.0,2815.5
LUBBOCK|LUBBOCK|33.5524|-101.8661|46TH STREET|W AVENUE,33.5524,-101.8661,4152.0,4529.0,377.0
LUBBOCK|LUBBOCK|33.5524|-101.8686||46TH STREET,33.5524,-101.8686,4152.0,4832.0,680.0
LUBBOCK|LUBBOCK|33.5524|-101.8706|46TH STREET|UNIVERSITY AVENUE,33.5524,-101.8706,390.5,75.0,-315.5
LUBBOCK|LUBBOCK|33.5524|-101.9094|46TH STREET|SALEM AVENUE,33.5524,-101.9094,4152.0,4623.0,471.0
LUBBOCK|LUBBOCK|33.5524|-101.9159|46TH STREET|VICKSBURG AVENUE,33.5524,-101.9159,4152.0,1655.0,-2497.0
LUBBOCK|LUBBOCK|33.5524|-101.9363|46TH STREET|ENGLEWOOD AVENUE,33.5524,-101.9363,4152.0,4336.0,184.0
LUBBOCK|LUBBOCK|33.5525|-101.8357|46TH STREET|AVENUE A,33.5525,-101.8357,4152.0,4713.0,561.0
LUBBOCK|LUBBOCK|33.5525|-101.8554|46TH STREET|46TH STREET,33.5525,-101.8554,1312.0,5411.0,4099.0
LUBBOCK|LUBBOCK|33.5525|-101.8554|IH0027|US0084,33.5525,-101.8554,4152.0,5678.0,1526.0
LUBBOCK|LUBBOCK|33.5525|-101.8574|46TH STREET|S AVENUE,33.5525,-101.8574,4152.0,4442.0,290.0
LUBBOCK|LUBBOCK|33.5525|-101.9054||46TH STREET,33.5525,-101.9054,2031.5,361.0,-1670.5
LUBBOCK|LUBBOCK|33.5525|-101.9404|MARSHA SHARP FWY|SL0289,33.5525,-101.9404,4152.0,4834.0,682.0
LUBBOCK|LUBBOCK|33.5525|-101.9404|MARSHA SHARP FWY|W LOOP 289,33.5525,-101.9404,4152.0,4663.0,511.0
LUBBOCK|LUBBOCK|33.5526|-101.9297||46TH STREET,33.5526,-101.9297,4152.0,4449.0,297.0
LUBBOCK|LUBBOCK|33.5526|-101.9404|SL0289|US0062,33.5526,-101.9404,2031.5,1014.0,-1017.5
LUBBOCK|LUBBOCK|33.5529|-101.9394||SL0289,33.5529,-101.9394,4152.0,6097.0,1945.0
LUBBOCK|LUBBOCK|33.5531|-101.9394|SS0327|US0062,33.5531,-101.9394,390.5,576.0,185.5
LUBBOCK|LUBBOCK|33.5531|-101.9395|SS0327|US0062,33.5531,-101.9395,4152.0,6045.0,1893.0
LUBBOCK|LUBBOCK|33.5532|-101.9051||QUAKER AVENUE,33.5532,-101.9051,390.5,4665.0,4274.5
LUBBOCK|LUBBOCK|33.5533|-101.9126||45TH STREET,33.5533,-101.9126,4152.0,4733.0,581.0
LUBBOCK|LUBBOCK|33.5534|-101.8682|45TH STREET|AVENUE X,33.5534,-101.8682,4152.0,4756.0,604.0
LUBBOCK|LUBBOCK|33.5534|-101.8724||45TH STREET,33.5534,-101.8724,4152.0,4130.0,-22.0
LUBBOCK|LUBBOCK|33.5534|-101.8737||45TH STREET,33.5534,-101.8737,4152.0,4617.0,465.0
LUBBOCK|LUBBOCK|33.5535|-101.8516|46TH STREET|N AVENUE,33.5535,-101.8516,4152.0,5359.0,1207.0
LUBBOCK|LUBBOCK|33.5535|-101.9275||45TH STREET,33.5535,-101.9275,4152.0,4253.0,101.0
LUBBOCK|LUBBOCK|33.5535|-101.9452|45TH STREET|HURON AVENUE,33.5535,-101.9452,4152.0,1514.0,-2638.0
LUBBOCK|LUBBOCK|33.5537|-101.8682||AVENUE X,33.5537,-101.8682,1312.0,4377.0,3065.0
LUBBOCK|LUBBOCK|33.5539|-101.8450||IH0027,33.5539,-101.845,4152.0,5894.0,1742.0
LUBBOCK|LUBBOCK|33.5541|-101.8450||IH0027,33.5541,-101.845,4152.0,5898.0,1746.0
LUBBOCK|LUBBOCK|33.5541|-101.8964|44TH STREET|MEMPHIS AVENUE,33.5541,-101.8964,4152.0,4764.0,612.0
LUBBOCK|LUBBOCK|33.5542|-101.8126|E 44TH STREET|VANDA AVENUE,33.5542,-101.8126,4152.0,5035.0,883.0
LUBBOCK|LUBBOCK|33.5542|-101.8184||MARTIN LUTHER KING JR BOULEVARD,33.5542,-101.8184,4152.0,4397.0,245.0
LUBBOCK|LUBBOCK|33.5542|-101.8554||US0084,33.5542,-101.8554,390.5,2872.0,2481.5
LUBBOCK|LUBBOCK|33.5542|-101.8618||AVENUE U,33.5542,-101.8618,4152.0,3205.0,-947.0
LUBBOCK|LUBBOCK|33.5542|-101.9051||QUAKER AVENUE,33.5542,-101.9051,4152.0,2317.0,-1835.0
LUBBOCK|LUBBOCK|33.5543|-101.8554||US0084,33.5543,-101.8554,4152.0,2999.0,-1153.0
LUBBOCK|LUBBOCK|33.5543|-101.8599||44TH STREET,33.5543,-101.8599,4152.0,4540.0,388.0
LUBBOCK|LUBBOCK|33.5543|-101.9051|44TH STREET|QUAKER AVENUE,33.5543,-101.9051,4152.0,3817.0,-335.0
LUBBOCK|LUBBOCK|33.5544|-101.7880||SL0289,33.5544,-101.788,1312.0,2073.0,761.0
LUBBOCK|LUBBOCK|33.5546|-101.8184||MARTIN LUTHER KING JR BOULEVARD,33.5546,-101.8184,4152.0,4000.0,-152.0
LUBBOCK|LUBBOCK|33.5547|-101.8488||AVENUE L,33.5547,-101.8488,1312.0,4585.0,3273.0
LUBBOCK|LUBBOCK|33.5549|-101.8450||IH0027,33.5549,-101.845,390.5,5899.0,5508.5
LUBBOCK|LUBBOCK|33.5550|-101.8554|IH0027|US0084,33.555,-101.8554,4152.0,3260.0,-892.0
LUBBOCK|LUBBOCK|33.5552|-101.8389||43RD STREET,33.5552,-101.8389,4152.0,5310.0,1158.0
LUBBOCK|LUBBOCK|33.5552|-101.8812|43RD STREET|FLINT AVENUE,33.5552,-101.8812,4152.0,4430.0,278.0
LUBBOCK|LUBBOCK|33.5552|-101.8920||KNOXVILLE AVENUE,33.5552,-101.892,4152.0,2582.0,-1570.0
LUBBOCK|LUBBOCK|33.5552|-101.9007|43RD STREET|ORLANDO AVENUE,33.5552,-101.9007,4152.0,5318.0,1166.0
LUBBOCK|LUBBOCK|33.5552|-101.9051|43RD STREET|QUAKER AVENUE,33.5552,-101.9051,4152.0,3775.0,-377.0
LUBBOCK|LUBBOCK|33.5552|-101.9057||43RD STREET,33.5552,-101.9057,390.5,3706.0,3315.5
LUBBOCK|LUBBOCK|33.5552|-101.9162||43RD STREET,33.5552,-101.9162,4152.0,4753.0,601.0
LUBBOCK|LUBBOCK|33.5552|-101.9224|43RD STREET|SLIDE ROAD,33.5552,-101.9224,4152.0,3127.0,-1025.0
LUBBOCK|LUBBOCK|33.5552|-101.9404||SL0289,33.5552,-101.9404,4152.0,6131.0,1979.0
LUBBOCK|LUBBOCK|33.5553|-101.8570||43RD STREET,33.5553,-101.857,4152.0,4793.0,641.0
LUBBOCK|LUBBOCK|33.5553|-101.8964|43RD STREET|MEMPHIS AVENUE,33.5553,-101.8964,4152.0,5321.0,1169.0
LUBBOCK|LUBBOCK|33.5559|-101.8554|IH0027|US0084,33.5559,-101.8554,2031.5,454.0,-1577.5
LUBBOCK|LUBBOCK|33.5559|-101.9566||MILWAUKEE AVENUE,33.5559,-101.9566,4152.0,1600.0,-2552.0
LUBBOCK|LUBBOCK|33.5561|-101.8357|42ND STREET|AVENUE A,33.5561,-101.8357,2031.5,364.0,-1667.5
LUBBOCK|LUBBOCK|33.5561|-101.8450||IH0027,33.5561,-101.845,4152.0,5889.0,1737.0
LUBBOCK|LUBBOCK|33.5561|-101.8456||42ND STREET,33.5561,-101.8456,4152.0,1945.0,-2207.0
LUBBOCK|LUBBOCK|33.5561|-101.8490|42ND STREET|AVENUE L,33.5561,-101.849,390.5,196.0,-194.5
LUBBOCK|LUBBOCK|33.5561|-101.8531||42ND STREET,33.5561,-101.8531,4152.0,1551.0,-2601.0
LUBBOCK|LUBBOCK|33.5561|-101.8796||42ND STREET,33.5561,-101.8796,4152.0,4758.0,606.0
LUBBOCK|LUBBOCK|33.5561|-101.8899|42ND STREET|JOLIET AVENUE,33.5561,-101.8899,4152.0,5080.0,928.0
LUBBOCK|LUBBOCK|33.5561|-101.8902||42ND STREET,33.5561,-101.8902,4152.0,5366.0,1214.0
LUBBOCK|LUBBOCK|33.5561|-101.9051|42ND STREET|QUAKER AVENUE,33.5561,-101.9051,669.0,111.0,-558.0
LUBBOCK|LUBBOCK|33.5561|-101.9057||42ND STREET,33.5561,-101.9057,4152.0,5019.0,867.0
LUBBOCK|LUBBOCK|33.5561|-101.9225|42ND STREET|SLIDE ROAD,33.5561,-101.9225,4152.0,2569.0,-1583.0
LUBBOCK|LUBBOCK|33.5561|-101.9241||42ND STREET,33.5561,-101.9241,4152.0,1400.0,-2752.0
LUBBOCK|LUBBOCK|33.5561|-101.9267||42ND STREET,33.5561,-101.9267,4152.0,3511.0,-641.0
LUBBOCK|LUBBOCK|33.5562|-101.8921|42ND STREET|KNOXVILLE AVENUE,33.5562,-101.8921,390.5,163.0,-227.5
LUBBOCK|LUBBOCK|33.5562|-101.8964|42ND STREET|MEMPHIS AVENUE,33.5562,-101.8964,4152.0,2919.0,-1233.0
LUBBOCK|LUBBOCK|33.5562|-101.9417|43RD STREET|SL0289,33.5562,-101.9417,4152.0,1599.0,-2553.0
LUBBOCK|LUBBOCK|33.5562|-101.9496|43RD STREET|IRONTON AVENUE,33.5562,-101.9496,4152.0,2083.0,-2069.0
LUBBOCK|LUBBOCK|33.5562|-101.9566|43RD STREET|MILWAUKEE AVENUE,33.5562,-101.9566,669.0,106.0,-563.0
LUBBOCK|LUBBOCK|33.5566|-101.8150||E 40TH STREET,33.5566,-101.815,4152.0,5150.0,998.0
LUBBOCK|LUBBOCK|33.5566|-101.9340||US0062,33.5566,-101.934,4152.0,6031.0,1879.0
LUBBOCK|LUBBOCK|33.5568|-101.8450||IH0027,33.5568,-101.845,4152.0,5987.0,1835.0
LUBBOCK|LUBBOCK|33.5568|-101.8554|US0062|US0084,33.5568,-101.8554,4152.0,3821.0,-331.0
LUBBOCK|LUBBOCK|33.5568|-101.9051||QUAKER AVENUE,33.5568,-101.9051,4152.0,3626.0,-526.0
LUBBOCK|LUBBOCK|33.5569|-101.8554||US0084,33.5569,-101.8554,390.5,5687.0,5296.5
LUBBOCK|LUBBOCK|33.5569|-101.9411|41ST STREET|SL0289,33.5569,-101.9411,4152.0,6058.0,1906.0
LUBBOCK|LUBBOCK|33.5570|-101.8915||41ST STREET,33.557,-101.8915,4152.0,3129.0,-1023.0
LUBBOCK|LUBBOCK|33.5570|-101.9202|41ST STREET|YORK AVENUE,33.557,-101.9202,4152.0,4394.0,242.0
LUBBOCK|LUBBOCK|33.5570|-101.9225||SLIDE ROAD,33.557,-101.9225,4152.0,4861.0,709.0
LUBBOCK|LUBBOCK|33.5575|-101.9414|SH0114|SL0289,33.5575,-101.9414,390.5,6103.0,5712.5
LUBBOCK|LUBBOCK|33.5578|-101.8417||40TH STREET,33.5578,-101.8417,1312.0,5426.0,4114.0
LUBBOCK|LUBBOCK|33.5578|-101.9051|40TH STREET|QUAKER AVENUE,33.5578,-101.9051,4152.0,1667.0,-2485.0
LUBBOCK|LUBBOCK|33.5578|-101.9051|QUAKER AVENUE|QUAKER AVENUE,33.5578,-101.9051,390.5,5135.0,4744.5
LUBBOCK|LUBBOCK|33.5579|-101.8184|MARTIN LUTHER KING JR BOULEVARD|MARTIN LUTHER KING JR BOULEVARD,33.5579,-101.8184,4152.0,4085.0,-67.0
LUBBOCK|LUBBOCK|33.5579|-101.8290|E 40TH STREET|GLOBE AVENUE,33.5579,-101.829,1312.0,4661.0,3349.0
LUBBOCK|LUBBOCK|33.5579|-101.8617|40TH STREET|AVENUE U,33.5579,-101.8617,4152.0,3096.0,-1056.0
LUBBOCK|LUBBOCK|33.5579|-101.8684|40TH STREET|AVENUE X,33.5579,-101.8684,4152.0,5403.0,1251.0
LUBBOCK|LUBBOCK|33.5579|-101.8748|40TH STREET|BOSTON AVENUE,33.5579,-101.8748,4152.0,3058.0,-1094.0
LUBBOCK|LUBBOCK|33.5579|-101.8812|40TH STREET|FLINT AVENUE,33.5579,-101.8812,4152.0,5313.0,1161.0
LUBBOCK|LUBBOCK|33.5579|-101.9225|SLIDE ROAD|SLIDE ROAD,33.5579,-101.9225,4152.0,1415.0,-2737.0
LUBBOCK|LUBBOCK|33.5579|-101.9261||40TH STREET,33.5579,-101.9261,4152.0,2878.0,-1274.0
LUBBOCK|LUBBOCK|33.5579|-101.9290||40TH STREET,33.5579,-101.929,4152.0,4770.0,618.0
LUBBOCK|LUBBOCK|33.5580|-101.8617||AVENUE U,33.558,-101.8617,4152.0,1441.0,-2711.0
LUBBOCK|LUBBOCK|33.5580|-101.8964|40TH STREET|MEMPHIS AVENUE,33.558,-101.8964,4152.0,2349.0,-1803.0
LUBBOCK|LUBBOCK|33.5581|-101.8450||IH0027,33.5581,-101.845,4152.0,5969.0,1817.0
LUBBOCK|LUBBOCK|33.5581|-101.8554|US0062|US0084,33.5581,-101.8554,4152.0,5231.0,1079.0
LUBBOCK|LUBBOCK|33.5582|-101.8554||US0084,33.5582,-101.8554,4152.0,4926.0,774.0
LUBBOCK|LUBBOCK|33.5584|-101.9315||US0062,33.5584,-101.9315,4152.0,5982.0,1830.0
LUBBOCK|LUBBOCK|33.5587|-101.8184||MARTIN LUTHER KING JR BOULEVARD,33.5587,-101.8184,4152.0,3667.0,-485.0
LUBBOCK|LUBBOCK|33.5588|-101.8136||FM 835,33.5588,-101.8136,390.5,3279.0,2888.5
LUBBOCK|LUBBOCK|33.5588|-101.8363||39TH STREET,33.5588,-101.8363,4152.0,3383.0,-769.0
LUBBOCK|LUBBOCK|33.5588|-101.8496||39TH STREET,33.5588,-101.8496,4152.0,2551.0,-1601.0
LUBBOCK|LUBBOCK|33.5588|-101.8513||39TH STREET,33.5588,-101.8513,1312.0,3593.0,2281.0
LUBBOCK|LUBBOCK|33.5588|-101.8596|39TH STREET|AVENUE T,33.5588,-101.8596,4152.0,3167.0,-985.0
LUBBOCK|LUBBOCK|33.5588|-101.8617||AVENUE U,33.5588,-101.8617,1312.0,3091.0,1779.0
LUBBOCK|LUBBOCK|33.5588|-101.9225|39TH STREET|SLIDE ROAD,33.5588,-101.9225,4152.0,3223.0,-929.0
LUBBOCK|LUBBOCK|33.5588|-101.9566|38TH STREET|MILWAUKEE AVENUE,33.5588,-101.9566,4152.0,3008.0,-1144.0
LUBBOCK|LUBBOCK|33.5590|-101.8184||MARTIN LUTHER KING JR BOULEVARD,33.559,-101.8184,1312.0,2850.0,1538.0
LUBBOCK|LUBBOCK|33.5592|-101.8554|US0062|US0084,33.5592,-101.8554,4152.0,4240.0,88.0
LUBBOCK|LUBBOCK|33.5593|-101.8450|38TH STREET|IH0027,33.5593,-101.845,1312.0,5881.0,4569.0
LUBBOCK|LUBBOCK|33.5593|-101.9225||SLIDE ROAD,33.5593,-101.9225,4152.0,2508.0,-1644.0
LUBBOCK|LUBBOCK|33.5594|-101.8450||IH0027,33.5594,-101.845,390.5,5930.0,5539.5
LUBBOCK|LUBBOCK|33.5594|-101.9301||US0062,33.5594,-101.9301,4152.0,5976.0,1824.0
LUBBOCK|LUBBOCK|33.5596|-101.8554||US0084,33.5596,-101.8554,4152.0,5452.0,1300.0
LUBBOCK|LUBBOCK|33.5596|-101.9026||38TH STREET,33.5596,-101.9026,4152.0,3405.0,-747.0
LUBBOCK|LUBBOCK|33.5597|-101.8490|38TH STREET|AVENUE L,33.5597,-101.849,2031.5,321.0,-1710.5
LUBBOCK|LUBBOCK|33.5597|-101.8509|38TH STREET|N AVENUE,33.5597,-101.8509,4152.0,4435.0,283.0
LUBBOCK|LUBBOCK|33.5597|-101.8531|38TH STREET|AVENUE P,33.5597,-101.8531,99.0,188.0,89.0
LUBBOCK|LUBBOCK|33.5597|-101.8554|38TH STREET|US0084,33.5597,-101.8554,2031.5,495.0,-1536.5
LUBBOCK|LUBBOCK|33.5597|-101.8554|US0062|US0084,33.5597,-101.8554,669.0,132.0,-537.0
LUBBOCK|LUBBOCK|33.5597|-101.8574|S AVENUE|S AVENUE,33.5597,-101.8574,4152.0,5387.0,1235.0
LUBBOCK|LUBBOCK|33.5597|-101.8617|38TH STREET|AVENUE U,33.5597,-101.8617,1312.0,3800.0,2488.0
LUBBOCK|LUBBOCK|33.5597|-101.8639|38TH STREET|AVENUE V,33.5597,-101.8639,4152.0,3490.0,-662.0
LUBBOCK|LUBBOCK|33.5597|-101.8706|38TH STREET|UNIVERSITY AVENUE,33.5597,-101.8706,4152.0,1416.0,-2736.0
LUBBOCK|LUBBOCK|33.5597|-101.8812|38TH STREET|FLINT AVENUE,33.5597,-101.8812,1312.0,3471.0,2159.0
LUBBOCK|LUBBOCK|33.5597|-101.8839||38TH STREET,33.5597,-101.8839,4152.0,5110.0,958.0
LUBBOCK|LUBBOCK|33.5597|-101.8878|38TH STREET|INDIANA AVENUE,33.5597,-101.8878,4152.0,4563.0,411.0
LUBBOCK|LUBBOCK|33.5597|-101.8964|38TH STREET|MEMPHIS AVENUE,33.5597,-101.8964,1312.0,3446.0,2134.0
LUBBOCK|LUBBOCK|33.5597|-101.9072|38TH STREET|RALEIGH AVENUE,33.5597,-101.9072,4152.0,1280.0,-2872.0
LUBBOCK|LUBBOCK|33.5597|-101.9137|38TH STREET|UTICA AVENUE,33.5597,-101.9137,4152.0,4541.0,389.0
LUBBOCK|LUBBOCK|33.5597|-101.9159|VICKSBURG AVENUE|VICKSBURG AVENUE,33.5597,-101.9159,4152.0,1640.0,-2512.0
LUBBOCK|LUBBOCK|33.5597|-101.9181|WAYNE AVENUE|WAYNE AVENUE,33.5597,-101.9181,390.5,1858.0,1467.5
LUBBOCK|LUBBOCK|33.5597|-101.9196||38TH STREET,33.5597,-101.9196,4152.0,4382.0,230.0
LUBBOCK|LUBBOCK|33.5597|-101.9202|38TH STREET|YORK AVENUE,33.5597,-101.9202,4152.0,3521.0,-631.0
LUBBOCK|LUBBOCK|33.5597|-101.9225|38TH STREET|SLIDE ROAD,33.5597,-101.9225,4152.0,2233.0,-1919.0
LUBBOCK|LUBBOCK|33.5597|-101.9225||SLIDE ROAD,33.5597,-101.9225,4152.0,4065.0,-87.0
LUBBOCK|LUBBOCK|33.5598|-101.8554|US0062|US0084,33.5598,-101.8554,2031.5,465.0,-1566.5
LUBBOCK|LUBBOCK|33.5598|-101.8554||US0084,33.5598,-101.8554,4152.0,3046.0,-1106.0
LUBBOCK|LUBBOCK|33.5600|-101.9225||SLIDE ROAD,33.56,-101.9225,4152.0,1293.0,-2859.0
LUBBOCK|LUBBOCK|33.5604|-101.8184||MARTIN LUTHER KING JR BOULEVARD,33.5604,-101.8184,4152.0,5001.0,849.0
LUBBOCK|LUBBOCK|33.5604|-101.9225||SLIDE ROAD,33.5604,-101.9225,4152.0,4652.0,500.0
LUBBOCK|LUBBOCK|33.5606|-101.8509|37TH STREET|N AVENUE,33.5606,-101.8509,4152.0,3333.0,-819.0
LUBBOCK|LUBBOCK|33.5606|-101.8531|37TH STREET|AVENUE P,33.5606,-101.8531,4152.0,3634.0,-518.0
LUBBOCK|LUBBOCK|33.5606|-101.8661|37TH STREET|W AVENUE,33.5606,-101.8661,4152.0,4686.0,534.0
LUBBOCK|LUBBOCK|33.5606|-101.8812|37TH STREET|FLINT AVENUE,33.5606,-101.8812,4152.0,1561.0,-2591.0
LUBBOCK|LUBBOCK|33.5606|-101.9051|37TH STREET|QUAKER AVENUE,33.5606,-101.9051,4152.0,2696.0,-1456.0
LUBBOCK|LUBBOCK|33.5607|-101.8812||FLINT AVENUE,33.5607,-101.8812,4152.0,1864.0,-2288.0
LUBBOCK|LUBBOCK|33.5608|-101.9429||SL0289,33.5608,-101.9429,390.5,6059.0,5668.5
LUBBOCK|LUBBOCK|33.5609|-101.8358|37TH STREET|AVENUE A,33.5609,-101.8358,1312.0,1960.0,648.0
LUBBOCK|LUBBOCK|33.5610|-101.8184||MARTIN LUTHER KING JR BOULEVARD,33.561,-101.8184,4152.0,1279.0,-2873.0
LUBBOCK|LUBBOCK|33.5610|-101.8409||E AVENUE,33.561,-101.8409,4152.0,1614.0,-2538.0
LUBBOCK|LUBBOCK|33.5614|-101.9016|36TH STREET|ORLANDO AVENUE,33.5614,-101.9016,4152.0,2318.0,-1834.0
LUBBOCK|LUBBOCK|33.5615|-101.8554||US0084,33.5615,-101.8554,1312.0,3249.0,1937.0
LUBBOCK|LUBBOCK|33.5615|-101.9051|36TH STREET|QUAKER AVENUE,33.5615,-101.9051,4152.0,2787.0,-1365.0
LUBBOCK|LUBBOCK|33.5615|-101.9159|36TH STREET|VICKSBURG AVENUE,33.5615,-101.9159,4152.0,4004.0,-148.0
LUBBOCK|LUBBOCK|33.5615|-101.9183||36TH STREET,33.5615,-101.9183,4152.0,3790.0,-362.0
LUBBOCK|LUBBOCK|33.5615|-101.9225|36TH STREET|SLIDE ROAD,33.5615,-101.9225,4152.0,5054.0,902.0
LUBBOCK|LUBBOCK|33.5617|-101.9225||SLIDE ROAD,33.5617,-101.9225,4152.0,3083.0,-1069.0
LUBBOCK|LUBBOCK|33.5619|-101.8361|36TH STREET|US0087,33.5619,-101.8361,4152.0,1615.0,-2537.0
LUBBOCK|LUBBOCK|33.5619|-101.9527|35TH STREET|KEWANEE AVENUE,33.5619,-101.9527,1312.0,5128.0,3816.0
LUBBOCK|LUBBOCK|33.5623|-101.8878||INDIANA AVENUE,33.5623,-101.8878,4152.0,4904.0,752.0
LUBBOCK|LUBBOCK|33.5624|-101.8450||IH0027,33.5624,-101.845,4152.0,5886.0,1734.0
LUBBOCK|LUBBOCK|33.5624|-101.8878|35TH STREET|INDIANA AVENUE,33.5624,-101.8878,1312.0,4721.0,3409.0
LUBBOCK|LUBBOCK|33.5624|-101.8921|35TH STREET|KNOXVILLE AVENUE,33.5624,-101.8921,2031.5,406.0,-1625.5
LUBBOCK|LUBBOCK|33.5624|-101.9181|35TH STREET|WAYNE AVENUE,33.5624,-101.9181,1312.0,2172.0,860.0
LUBBOCK|LUBBOCK|33.5625|-101.9435||SL0289,33.5625,-101.9435,4152.0,6102.0,1950.0
LUBBOCK|LUBBOCK|33.5627|-101.9254|US0062|US0082,33.5627,-101.9254,4152.0,6025.0,1873.0
LUBBOCK|LUBBOCK|33.5630|-101.8191||E 34TH STREET,33.563,-101.8191,4152.0,1496.0,-2656.0
LUBBOCK|LUBBOCK|33.5630|-101.8450||IH0027,33.563,-101.845,4152.0,5879.0,1727.0
LUBBOCK|LUBBOCK|33.5630|-101.8878||INDIANA AVENUE,33.563,-101.8878,4152.0,5202.0,1050.0
LUBBOCK|LUBBOCK|33.5630|-101.9225|SLIDE ROAD|SLIDE ROAD,33.563,-101.9225,1312.0,2080.0,768.0
LUBBOCK|LUBBOCK|33.5631|-101.8184||E 34TH STREET,33.5631,-101.8184,390.5,3308.0,2917.5
LUBBOCK|LUBBOCK|33.5631|-101.8185||MARTIN LUTHER KING JR BOULEVARD,33.5631,-101.8185,4152.0,1664.0,-2488.0
LUBBOCK|LUBBOCK|33.5631|-101.8450||IH0027,33.5631,-101.845,4152.0,6011.0,1859.0
LUBBOCK|LUBBOCK|33.5631|-101.8554||US0084,33.5631,-101.8554,2031.5,492.0,-1539.5
LUBBOCK|LUBBOCK|33.5632|-101.8450|FM0835|IH0027,33.5632,-101.845,669.0,3498.0,2829.0
LUBBOCK|LUBBOCK|33.5632|-101.9938||34TH STREET,33.5632,-101.9938,1312.0,5057.0,3745.0
LUBBOCK|LUBBOCK|33.5633|-101.8450|E 34TH STREET|IH0027,33.5633,-101.845,669.0,358.0,-311.0
LUBBOCK|LUBBOCK|33.5633|-101.8450|FM0835|IH0027,33.5633,-101.845,135.5,446.0,310.5
LUBBOCK|LUBBOCK|33.5633|-101.8467||34TH STREET,33.5633,-101.8467,4152.0,3793.0,-359.0
LUBBOCK|LUBBOCK|33.5633|-101.8468|34TH STREET|34TH STREET,33.5633,-101.8468,4152.0,4959.0,807.0
LUBBOCK|LUBBOCK|33.5633|-101.8468||34TH STREET,33.5633,-101.8468,1312.0,2276.0,964.0
LUBBOCK|LUBBOCK|33.5633|-101.8469||34TH STREET,33.5633,-101.8469,390.5,2855.0,2464.5
LUBBOCK|LUBBOCK|33.5633|-101.8488|34TH STREET|AVENUE L,33.5633,-101.8488,2031.5,333.0,-1698.5
LUBBOCK|LUBBOCK|33.5633|-101.8506|34TH STREET|N AVENUE,33.5633,-101.8506,4152.0,2286.0,-1866.0
